iteration,trainLoss,trainRMSE-avg
0,231250.64,480.88
30,183284.28,428.12
60,126406.44,355.53
90,81816.79,286.03
120,63049.137,250.93
150,48138.227,219.15
180,41171.44,202.68
210,37036.758,192.31
240,30566.596,174.76
270,28559.633,168.93
300,25910.89,160.93
330,22614.52,150.34
360,20181.943,142.03
390,18468.82,135.85
420,17178.133,131.0
450,16288.408,127.57
480,14745.371,121.36
510,14433.083,120.08
540,12265.598,110.66
570,13013.489,114.0
600,10651.354,103.1
630,11547.066,107.35
660,10054.586,100.18
690,10274.912,101.28
720,8379.232,91.41
750,7388.649,85.78
780,8017.626,89.44
810,6353.531,79.55
840,6495.824,80.44
870,7221.044,84.89
900,5656.117,74.98
930,7598.017,87.06
960,4665.009,67.97
990,4214.278,64.7
1020,4968.7617,70.23
1050,4344.9023,65.69
1080,4111.1675,63.76
1110,4049.9155,63.41
1140,6408.1294,79.92
1170,3733.1194,60.88
1200,4866.4395,69.7
1230,3076.393,55.11
1260,3054.1428,55.04
1290,2525.2847,49.81
1320,3268.0076,56.7
1350,2632.1362,51.14
1380,2350.5212,48.18
1410,4095.434,63.91
1440,2910.0845,53.82
1470,1865.5024,42.74
1500,2645.825,51.23
1530,2130.512,45.79
1560,2126.5657,45.9
1590,2045.2533,45.04
1620,1931.1688,43.7
1650,1683.9154,40.61
1680,1534.0746,38.69
1710,1673.9476,40.66
1740,1495.9413,38.27
1770,1645.7988,40.3
1800,1454.0958,37.43
1830,1209.572,34.25
1860,886.80896,29.0
1890,751.9617,26.54
1920,692.5145,25.44
1950,668.9062,25.04
1980,1447.5103,37.88
2010,1001.62616,31.03
2040,1312.0544,35.91
2070,2943.683,54.11
2100,1921.8679,43.55
2130,3373.5432,57.85
2160,1338.2231,36.28
2190,1371.1064,36.82
2220,1104.9941,32.87
2250,965.75867,30.63
2280,3143.936,55.51
2310,1205.0336,34.34
2340,890.8734,29.38
2370,639.4786,24.72
2400,608.9537,24.05
2430,1591.5559,39.76
2460,838.13324,28.6
2490,1040.6637,31.94
2520,929.89154,30.18
2550,760.5415,27.31
2580,1601.2184,39.9
2610,898.6596,29.73
2640,591.4707,23.94
2670,1128.1962,33.46
2700,690.23865,26.07
2730,564.46313,23.38
2760,755.1677,27.15
2790,2229.727,47.07
2820,1744.6896,41.57
2850,936.72186,30.19
2880,562.06964,23.25
2910,1290.0914,35.76
2940,497.21622,21.83
2970,1173.3909,34.08
